timestamp,humedad_ambiente
2025-06-17 16:52:44,65.0
2025-06-17 16:52:56,64.8
2025-06-17 16:52:59,64.7
2025-06-17 16:53:01,64.6
2025-06-17 16:53:04,64.5
2025-06-17 16:53:07,64.4
2025-06-17 16:53:09,64.3
2025-06-17 16:53:11,64.1
2025-06-17 16:53:14,64.0
2025-06-17 16:53:17,63.9
2025-06-17 16:53:19,63.8
2025-06-17 16:53:22,63.6
2025-06-17 16:53:24,63.6
2025-06-17 16:53:27,63.5
2025-06-17 16:53:30,63.4
2025-06-17 16:53:33,63.2
2025-06-17 16:53:40,63.2
2025-06-17 16:53:43,63.0
2025-06-17 16:53:46,62.9
2025-06-17 16:53:48,62.9
2025-06-17 16:53:51,62.7
2025-06-17 16:53:54,62.6
2025-06-17 16:53:59,62.5
2025-06-17 16:54:03,62.4
2025-06-17 16:54:06,62.3
2025-06-17 16:54:10,62.3
2025-06-17 16:54:14,62.2
2025-06-17 16:54:17,62.1
2025-06-17 16:54:21,62.0
2025-06-17 16:54:25,61.9
2025-06-17 16:54:28,61.9
2025-06-17 16:54:30,61.8
2025-06-17 16:54:33,61.7
2025-06-17 16:54:35,61.7
2025-06-17 16:54:38,61.7
2025-06-17 16:54:41,61.6
2025-06-17 16:54:44,61.5
2025-06-17 16:54:47,61.5
2025-06-17 16:54:51,61.4
2025-06-17 16:54:54,61.3
2025-06-17 16:54:57,61.4
2025-06-17 16:55:01,61.3
2025-06-17 16:55:06,61.2
2025-06-17 16:55:08,61.3
2025-06-17 16:55:11,61.1
2025-06-17 16:55:14,61.1
