timestamp,temperatura
2025-06-18 08:03:46,14.0
2025-06-18 08:03:48,13.9
2025-06-18 08:03:50,13.9
2025-06-18 08:03:52,14.0
2025-06-18 08:03:54,14.0
2025-06-18 08:03:56,14.0
2025-06-18 08:03:58,14.0
2025-06-18 08:04:00,14.0
2025-06-18 08:04:02,14.0
2025-06-18 08:04:04,14.0
2025-06-18 08:04:06,14.0
2025-06-18 08:04:08,14.0
2025-06-18 08:04:10,14.0
2025-06-18 08:04:12,14.0
2025-06-18 08:04:14,14.0
2025-06-18 08:04:16,14.0
2025-06-18 08:04:18,14.0
2025-06-18 08:04:20,14.0
2025-06-18 08:04:22,14.0
2025-06-18 08:04:24,14.0
2025-06-18 08:04:26,14.0
2025-06-18 08:04:28,14.0
2025-06-18 08:04:30,14.0
2025-06-18 08:04:32,13.9
2025-06-18 08:04:34,13.9
2025-06-18 08:04:36,14.0
2025-06-18 08:04:38,14.0
2025-06-18 08:04:40,14.0
2025-06-18 08:04:42,14.0
2025-06-18 08:04:44,14.0
2025-06-18 08:04:46,13.9
2025-06-18 08:04:48,14.0
2025-06-18 08:04:50,14.0
2025-06-18 08:04:52,14.0
2025-06-18 08:04:54,14.0
2025-06-18 08:04:56,14.0
2025-06-18 08:04:58,14.0
2025-06-18 08:05:00,14.0
2025-06-18 08:05:02,14.0
2025-06-18 08:05:04,14.0
2025-06-18 08:05:06,14.0
2025-06-18 08:05:08,14.0
2025-06-18 08:05:10,14.0
2025-06-18 08:05:12,14.0
2025-06-18 08:05:14,14.0
2025-06-18 08:05:16,14.0
2025-06-18 08:05:18,14.0
2025-06-18 08:05:20,14.0
2025-06-18 08:05:22,14.0
2025-06-18 08:05:24,14.0
2025-06-18 08:05:26,14.0
2025-06-18 08:05:28,14.0
2025-06-18 08:05:30,14.0
2025-06-18 08:05:32,14.0
2025-06-18 08:05:34,14.0
2025-06-18 08:05:36,14.0
2025-06-18 08:05:38,14.0
2025-06-18 08:05:40,14.0
2025-06-18 08:05:42,14.0
2025-06-18 08:05:44,14.0
2025-06-18 08:05:46,14.0
2025-06-18 08:05:48,14.0
2025-06-18 08:05:50,14.0
2025-06-18 08:05:52,14.0
2025-06-18 08:05:55,14.0
2025-06-18 08:05:57,14.0
2025-06-18 08:05:58,14.0
2025-06-18 08:06:00,14.0
2025-06-18 08:06:02,14.0
2025-06-18 08:06:04,14.0
2025-06-18 08:06:06,13.9
2025-06-18 08:06:08,14.0
2025-06-18 08:06:10,14.0
2025-06-18 08:06:13,14.0
2025-06-18 08:06:14,14.0
2025-06-18 08:06:16,14.0
2025-06-18 08:06:18,14.0
2025-06-18 08:06:20,14.0
2025-06-18 08:06:22,14.0
2025-06-18 08:06:24,14.0
2025-06-18 08:06:26,14.0
2025-06-18 08:06:28,14.0
2025-06-18 08:06:30,14.0
2025-06-18 08:06:32,13.9
2025-06-18 08:06:34,14.0
2025-06-18 08:06:36,14.0
2025-06-18 08:06:38,14.0
2025-06-18 08:06:40,14.0
2025-06-18 08:06:42,14.0
2025-06-18 08:06:44,13.9
2025-06-18 08:06:46,14.0
2025-06-18 08:06:49,14.0
2025-06-18 08:06:50,13.9
2025-06-18 08:06:52,14.0
2025-06-18 08:06:54,13.9
2025-06-18 08:06:56,14.0
2025-06-18 08:06:58,14.0
2025-06-18 08:07:00,14.0
2025-06-18 08:07:02,14.0
2025-06-18 08:07:04,14.0
2025-06-18 08:07:06,14.0
2025-06-18 08:07:08,13.9
2025-06-18 08:07:10,13.9
2025-06-18 08:07:12,14.0
2025-06-18 08:07:14,14.0
2025-06-18 08:07:16,14.0
2025-06-18 08:07:18,14.0
2025-06-18 08:07:20,14.0
2025-06-18 08:07:22,14.0
2025-06-18 08:07:24,14.0
2025-06-18 08:07:26,14.0
2025-06-18 08:07:28,14.0
2025-06-18 08:07:30,13.9
2025-06-18 08:07:32,13.9
2025-06-18 08:07:34,14.0
2025-06-18 08:07:36,14.0
2025-06-18 08:07:38,14.0
2025-06-18 08:07:40,13.9
2025-06-18 08:07:42,14.0
2025-06-18 08:07:44,13.9
2025-06-18 08:07:46,13.9
2025-06-18 08:07:48,14.0
2025-06-18 08:07:50,14.0
2025-06-18 08:07:52,13.9
2025-06-18 08:07:54,14.0
2025-06-18 08:07:56,14.0
2025-06-18 08:07:58,14.0
2025-06-18 08:08:00,13.9
2025-06-18 08:08:02,13.9
2025-06-18 08:08:04,14.0
2025-06-18 08:08:06,14.0
2025-06-18 08:08:08,14.0
2025-06-18 08:08:10,14.0
2025-06-18 08:08:12,14.0
2025-06-18 08:08:14,13.9
2025-06-18 08:08:16,14.0
2025-06-18 08:08:18,13.9
2025-06-18 08:08:20,13.9
2025-06-18 08:08:22,14.0
2025-06-18 08:08:24,13.9
2025-06-18 08:08:26,14.0
2025-06-18 08:08:28,13.9
2025-06-18 08:08:30,14.0
2025-06-18 08:08:32,13.9
2025-06-18 08:08:34,14.0
2025-06-18 08:08:36,14.0
2025-06-18 08:08:38,14.0
2025-06-18 08:08:40,14.0
2025-06-18 08:08:42,13.9
2025-06-18 08:08:44,14.0
2025-06-18 08:08:46,14.0
2025-06-18 08:08:48,13.9
2025-06-18 08:08:50,14.0
2025-06-18 08:08:52,14.0
2025-06-18 08:08:54,13.9
2025-06-18 08:08:56,13.9
2025-06-18 08:08:58,13.9
2025-06-18 08:09:00,14.0
2025-06-18 08:09:02,14.0
2025-06-18 08:09:04,14.0
2025-06-18 08:09:06,13.9
2025-06-18 08:09:08,13.9
2025-06-18 08:09:10,14.0
2025-06-18 08:09:12,14.0
2025-06-18 08:09:14,13.9
2025-06-18 08:09:16,13.9
2025-06-18 08:09:18,14.0
2025-06-18 08:09:20,14.0
2025-06-18 08:09:22,14.0
2025-06-18 08:09:24,14.0
2025-06-18 08:09:26,14.0
2025-06-18 08:09:28,14.0
2025-06-18 08:09:30,14.0
2025-06-18 08:09:32,14.0
2025-06-18 08:09:34,14.0
2025-06-18 08:09:36,13.9
2025-06-18 08:09:38,14.0
2025-06-18 08:09:40,14.0
2025-06-18 08:09:42,14.0
2025-06-18 08:09:44,14.0
2025-06-18 08:09:46,14.0
2025-06-18 08:09:48,14.0
2025-06-18 08:09:50,14.0
2025-06-18 08:09:52,14.0
2025-06-18 08:09:54,13.9
2025-06-18 08:09:56,13.9
2025-06-18 08:09:58,14.0
2025-06-18 08:10:00,13.9
2025-06-18 08:10:02,14.0
2025-06-18 08:10:04,13.9
2025-06-18 08:10:06,13.9
2025-06-18 08:10:08,13.9
2025-06-18 08:10:10,14.0
2025-06-18 08:10:12,13.9
2025-06-18 08:10:14,14.0
2025-06-18 08:10:16,13.9
2025-06-18 08:10:18,14.0
2025-06-18 08:10:20,13.9
2025-06-18 08:10:22,14.0
2025-06-18 08:10:24,14.0
2025-06-18 08:10:26,13.9
2025-06-18 08:10:28,14.0
2025-06-18 08:10:30,13.9
2025-06-18 08:10:32,13.9
2025-06-18 08:10:34,13.9
2025-06-18 08:10:37,14.0
2025-06-18 08:10:38,14.0
2025-06-18 08:10:40,13.9
2025-06-18 08:10:42,14.0
2025-06-18 08:10:44,13.9
2025-06-18 08:10:46,13.9
2025-06-18 08:10:48,13.9
2025-06-18 08:10:50,13.9
2025-06-18 08:10:52,13.9
2025-06-18 08:10:54,13.9
2025-06-18 08:10:56,13.9
2025-06-18 08:10:58,14.0
2025-06-18 08:11:00,13.9
2025-06-18 08:11:02,13.9
2025-06-18 08:11:04,13.9
2025-06-18 08:11:06,13.9
2025-06-18 08:11:08,13.9
2025-06-18 08:11:10,14.0
2025-06-18 08:11:12,13.9
2025-06-18 08:11:14,13.9
2025-06-18 08:11:16,13.9
2025-06-18 08:11:18,13.9
2025-06-18 08:11:20,13.9
2025-06-18 08:11:22,13.9
2025-06-18 08:11:24,13.9
2025-06-18 08:11:26,13.9
2025-06-18 08:11:28,13.9
2025-06-18 08:11:30,13.9
2025-06-18 08:11:32,13.9
2025-06-18 08:11:34,13.9
2025-06-18 08:11:36,13.9
2025-06-18 08:11:38,13.9
2025-06-18 08:11:40,13.9
2025-06-18 08:11:42,13.9
2025-06-18 08:11:44,13.9
2025-06-18 08:11:46,13.9
2025-06-18 08:11:48,13.9
2025-06-18 08:11:50,13.9
2025-06-18 08:11:52,13.9
2025-06-18 08:11:54,13.9
2025-06-18 08:11:56,13.9
2025-06-18 08:11:58,13.9
2025-06-18 08:12:00,13.9
2025-06-18 08:12:02,13.9
2025-06-18 08:12:04,13.9
2025-06-18 08:12:06,13.9
2025-06-18 08:12:08,13.9
2025-06-18 08:12:10,13.9
2025-06-18 08:12:12,13.9
2025-06-18 08:12:14,13.9
2025-06-18 08:12:16,13.9
2025-06-18 08:12:18,14.0
2025-06-18 08:12:20,13.9
2025-06-18 08:12:22,13.9
2025-06-18 08:12:24,13.9
2025-06-18 08:12:26,13.9
2025-06-18 08:12:28,13.9
2025-06-18 08:12:30,13.9
2025-06-18 08:12:32,13.9
2025-06-18 08:12:34,13.9
2025-06-18 08:12:36,13.9
2025-06-18 08:12:38,13.9
2025-06-18 08:12:40,13.9
2025-06-18 08:12:42,13.9
2025-06-18 08:12:44,13.9
2025-06-18 08:12:46,13.9
2025-06-18 08:12:48,13.9
2025-06-18 08:12:50,13.9
2025-06-18 08:12:52,13.9
2025-06-18 08:12:54,13.9
2025-06-18 08:12:56,13.9
2025-06-18 08:12:58,13.9
2025-06-18 08:13:00,13.9
2025-06-18 08:13:02,13.9
2025-06-18 08:13:04,13.9
2025-06-18 08:13:06,13.9
2025-06-18 08:13:08,13.9
2025-06-18 08:13:10,13.9
2025-06-18 08:13:12,13.9
2025-06-18 08:13:14,13.9
2025-06-18 08:13:16,13.9
2025-06-18 08:13:18,13.9
2025-06-18 08:13:20,13.9
2025-06-18 08:13:22,13.9
2025-06-18 08:13:24,13.9
2025-06-18 08:13:26,13.9
2025-06-18 08:13:28,13.9
2025-06-18 08:13:30,13.9
2025-06-18 08:13:32,13.9
2025-06-18 08:13:34,13.9
2025-06-18 08:13:36,13.9
2025-06-18 08:13:38,13.9
2025-06-18 08:13:40,13.9
2025-06-18 08:13:42,13.9
2025-06-18 08:13:44,13.9
2025-06-18 08:13:46,13.9
2025-06-18 08:13:48,13.9
2025-06-18 08:13:50,13.9
2025-06-18 08:13:52,13.9
2025-06-18 08:13:54,13.9
2025-06-18 08:13:56,13.9
2025-06-18 08:13:58,13.9
2025-06-18 08:14:00,13.9
2025-06-18 08:14:02,13.9
2025-06-18 08:14:04,13.9
2025-06-18 08:14:06,13.9
2025-06-18 08:14:08,13.9
2025-06-18 08:14:10,13.9
2025-06-18 08:14:12,13.9
2025-06-18 08:14:14,13.9
2025-06-18 08:14:16,13.9
2025-06-18 08:14:18,13.9
2025-06-18 08:14:20,13.9
2025-06-18 08:14:22,13.9
2025-06-18 08:14:24,13.9
2025-06-18 08:14:26,13.9
2025-06-18 08:14:28,13.9
2025-06-18 08:14:30,13.9
2025-06-18 08:14:32,13.9
2025-06-18 08:14:34,13.9
2025-06-18 08:14:36,13.9
2025-06-18 08:14:38,13.9
2025-06-18 08:14:40,13.9
2025-06-18 08:14:42,13.9
2025-06-18 08:14:44,13.9
2025-06-18 08:14:46,13.9
2025-06-18 08:14:48,13.9
2025-06-18 08:14:50,13.9
2025-06-18 08:14:52,13.9
2025-06-18 08:14:54,13.9
2025-06-18 08:14:56,13.9
2025-06-18 08:14:58,13.9
2025-06-18 08:15:00,13.9
2025-06-18 08:15:02,13.9
2025-06-18 08:15:04,13.9
2025-06-18 08:15:06,13.9
2025-06-18 08:15:08,13.9
2025-06-18 08:15:10,13.9
2025-06-18 08:15:12,13.9
2025-06-18 08:15:14,13.9
2025-06-18 08:15:16,13.9
2025-06-18 08:15:18,13.9
2025-06-18 08:15:20,13.9
2025-06-18 08:15:22,13.9
2025-06-18 08:15:24,13.9
2025-06-18 08:15:26,13.9
2025-06-18 08:15:28,13.9
2025-06-18 08:15:30,13.9
2025-06-18 08:15:32,13.9
2025-06-18 08:15:34,13.9
2025-06-18 08:15:36,13.9
2025-06-18 08:15:38,13.9
2025-06-18 08:15:40,13.9
2025-06-18 08:15:42,13.9
2025-06-18 08:15:44,13.9
2025-06-18 08:15:46,13.9
2025-06-18 08:15:48,13.9
2025-06-18 08:15:50,13.9
2025-06-18 08:15:52,13.9
2025-06-18 08:15:54,13.9
2025-06-18 08:15:56,13.9
2025-06-18 08:15:58,13.9
2025-06-18 08:16:00,13.9
2025-06-18 08:16:02,13.9
2025-06-18 08:16:04,13.9
2025-06-18 08:16:06,13.9
2025-06-18 08:16:08,13.9
2025-06-18 08:16:10,13.9
2025-06-18 08:16:12,13.9
2025-06-18 08:16:14,13.9
2025-06-18 08:16:16,13.9
2025-06-18 08:16:18,13.9
2025-06-18 08:16:20,13.9
2025-06-18 08:16:22,13.9
2025-06-18 08:16:24,13.9
2025-06-18 08:16:26,13.9
2025-06-18 08:16:28,13.9
2025-06-18 08:16:30,13.9
2025-06-18 08:16:32,13.9
2025-06-18 08:16:34,13.9
2025-06-18 08:16:36,13.9
2025-06-18 08:16:38,13.9
2025-06-18 08:16:40,13.9
2025-06-18 08:16:42,13.9
2025-06-18 08:16:44,13.9
2025-06-18 08:16:46,13.9
2025-06-18 08:16:48,13.9
2025-06-18 08:16:50,13.9
2025-06-18 08:16:52,13.9
2025-06-18 08:16:54,13.9
2025-06-18 08:16:56,13.9
2025-06-18 08:16:58,13.9
2025-06-18 08:17:00,13.9
2025-06-18 08:17:02,13.9
2025-06-18 08:17:04,13.9
2025-06-18 08:17:06,13.9
2025-06-18 08:17:08,13.9
2025-06-18 08:17:10,13.9
2025-06-18 08:17:12,13.9
2025-06-18 08:17:14,13.9
2025-06-18 08:17:16,13.9
2025-06-18 08:17:18,13.9
2025-06-18 08:17:20,13.9
2025-06-18 08:17:22,13.9
2025-06-18 08:17:24,13.9
2025-06-18 08:17:26,13.9
2025-06-18 08:17:28,13.9
2025-06-18 08:17:30,13.9
2025-06-18 08:17:32,13.8
2025-06-18 08:17:34,13.9
2025-06-18 08:17:36,13.9
2025-06-18 08:17:38,13.9
2025-06-18 08:17:40,13.9
2025-06-18 08:17:42,13.9
2025-06-18 08:17:44,13.9
2025-06-18 08:17:46,13.9
2025-06-18 08:17:48,13.9
2025-06-18 08:17:50,13.9
2025-06-18 08:17:52,13.9
2025-06-18 08:17:54,13.9
2025-06-18 08:17:56,13.9
2025-06-18 08:17:58,13.9
2025-06-18 08:18:00,13.9
2025-06-18 08:18:02,13.9
2025-06-18 08:18:04,13.9
2025-06-18 08:18:06,13.9
2025-06-18 08:18:08,13.9
2025-06-18 08:18:10,13.9
2025-06-18 08:18:12,13.9
2025-06-18 08:18:14,13.9
2025-06-18 08:18:16,13.9
2025-06-18 08:18:18,13.8
2025-06-18 08:18:20,13.9
2025-06-18 08:18:22,13.9
2025-06-18 08:18:24,13.9
2025-06-18 08:18:26,13.9
2025-06-18 08:18:28,13.9
2025-06-18 08:18:30,13.9
2025-06-18 08:18:32,13.9
2025-06-18 08:18:34,13.9
2025-06-18 08:18:36,13.9
2025-06-18 08:18:38,13.9
2025-06-18 08:18:40,13.8
2025-06-18 08:18:42,13.8
2025-06-18 08:18:44,13.9
2025-06-18 08:18:46,13.9
2025-06-18 08:18:48,13.9
2025-06-18 08:18:50,13.9
2025-06-18 08:18:52,13.9
2025-06-18 08:18:54,13.9
2025-06-18 08:18:56,13.9
2025-06-18 08:18:58,13.9
2025-06-18 08:19:00,13.9
2025-06-18 08:19:02,13.9
2025-06-18 08:19:04,13.9
2025-06-18 08:19:06,13.8
2025-06-18 08:19:08,13.9
2025-06-18 08:19:10,13.9
2025-06-18 08:19:12,13.9
2025-06-18 08:19:15,13.9
2025-06-18 08:19:17,13.8
2025-06-18 08:19:18,13.9
2025-06-18 08:19:20,13.9
2025-06-18 08:19:23,13.9
2025-06-18 08:19:24,13.8
2025-06-18 08:19:27,13.9
