timestamp,humedad_suelo
2025-06-18 08:03:46,50.0
2025-06-18 08:03:48,49.0
2025-06-18 08:03:50,50.0
2025-06-18 08:03:52,49.0
2025-06-18 08:03:54,49.0
2025-06-18 08:03:56,49.0
2025-06-18 08:03:58,49.0
2025-06-18 08:04:00,50.0
2025-06-18 08:04:02,49.0
2025-06-18 08:04:04,50.0
2025-06-18 08:04:06,49.0
2025-06-18 08:04:08,49.0
2025-06-18 08:04:10,49.0
2025-06-18 08:04:12,49.0
2025-06-18 08:04:14,50.0
2025-06-18 08:04:16,49.0
2025-06-18 08:04:18,49.0
2025-06-18 08:04:20,50.0
2025-06-18 08:04:22,50.0
2025-06-18 08:04:24,49.0
2025-06-18 08:04:26,49.0
2025-06-18 08:04:28,49.0
2025-06-18 08:04:30,49.0
2025-06-18 08:04:32,49.0
2025-06-18 08:04:34,50.0
2025-06-18 08:04:36,49.0
2025-06-18 08:04:38,49.0
2025-06-18 08:04:40,49.0
2025-06-18 08:04:42,50.0
2025-06-18 08:04:44,50.0
2025-06-18 08:04:46,50.0
2025-06-18 08:04:48,49.0
2025-06-18 08:04:50,49.0
2025-06-18 08:04:52,50.0
2025-06-18 08:04:54,50.0
2025-06-18 08:04:56,49.0
2025-06-18 08:04:58,49.0
2025-06-18 08:05:00,49.0
2025-06-18 08:05:02,49.0
2025-06-18 08:05:04,49.0
2025-06-18 08:05:06,49.0
2025-06-18 08:05:08,50.0
2025-06-18 08:05:10,49.0
2025-06-18 08:05:12,49.0
2025-06-18 08:05:14,49.0
2025-06-18 08:05:16,50.0
2025-06-18 08:05:18,49.0
2025-06-18 08:05:20,49.0
2025-06-18 08:05:22,49.0
2025-06-18 08:05:24,49.0
2025-06-18 08:05:26,49.0
2025-06-18 08:05:28,49.0
2025-06-18 08:05:30,49.0
2025-06-18 08:05:32,49.0
2025-06-18 08:05:34,49.0
2025-06-18 08:05:36,49.0
2025-06-18 08:05:38,49.0
2025-06-18 08:05:40,49.0
2025-06-18 08:05:42,49.0
2025-06-18 08:05:44,50.0
2025-06-18 08:05:46,49.0
