timestamp,humedad_ambiente
2025-06-18 06:00:00,52.1
2025-06-18 06:00:02,52.1
2025-06-18 06:00:04,52.1
2025-06-18 06:00:06,52.1
2025-06-18 06:00:08,52.1
2025-06-18 06:00:10,52.1
2025-06-18 06:00:12,52.2
2025-06-18 06:00:14,52.1
2025-06-18 06:00:17,52.1
2025-06-18 06:00:18,52.0
2025-06-18 06:00:21,52.1
2025-06-18 06:00:22,52.1
2025-06-18 06:00:24,52.2
2025-06-18 06:00:27,52.1
2025-06-18 06:00:29,52.1
2025-06-18 06:00:30,52.1
2025-06-18 06:00:32,52.0
2025-06-18 06:00:34,52.1
2025-06-18 06:00:36,52.2
2025-06-18 06:00:38,52.1
2025-06-18 06:00:40,52.1
2025-06-18 06:00:42,52.1
2025-06-18 06:00:45,52.1
2025-06-18 06:00:46,52.1
2025-06-18 06:00:48,52.1
2025-06-18 06:00:50,52.1
2025-06-18 06:00:52,52.1
2025-06-18 06:00:54,52.1
2025-06-18 06:00:56,52.1
2025-06-18 06:00:59,52.1
2025-06-18 06:01:00,52.1
2025-06-18 06:01:03,52.1
2025-06-18 06:01:04,52.0
2025-06-18 06:01:06,52.1
2025-06-18 06:01:08,52.1
2025-06-18 06:01:10,52.1
2025-06-18 06:01:12,52.1
2025-06-18 06:01:14,52.0
2025-06-18 06:01:16,52.1
2025-06-18 06:01:19,52.1
2025-06-18 06:01:20,52.1
2025-06-18 06:01:22,52.1
2025-06-18 06:01:24,52.0
2025-06-18 06:01:26,52.1
2025-06-18 06:01:28,52.0
2025-06-18 06:01:32,52.1
2025-06-18 06:01:33,52.0
2025-06-18 06:01:35,52.1
2025-06-18 06:01:37,52.1
2025-06-18 06:01:39,52.0
2025-06-18 06:01:41,52.1
2025-06-18 06:01:42,52.0
2025-06-18 06:01:44,52.0
2025-06-18 06:01:46,52.1
2025-06-18 06:01:48,52.0
2025-06-18 06:01:50,52.0
2025-06-18 06:01:52,52.1
2025-06-18 06:01:54,52.0
2025-06-18 06:01:57,52.0
2025-06-18 06:01:58,52.0
2025-06-18 06:02:00,52.0
2025-06-18 06:02:02,52.1
2025-06-18 06:02:05,52.0
2025-06-18 06:02:08,52.0
2025-06-18 06:02:08,52.0
2025-06-18 06:02:10,52.0
2025-06-18 06:02:12,52.1
2025-06-18 06:02:14,52.0
2025-06-18 06:02:16,52.1
2025-06-18 06:02:19,52.0
2025-06-18 06:02:20,52.0
2025-06-18 06:02:23,52.0
2025-06-18 06:02:26,52.0
2025-06-18 06:02:26,52.1
2025-06-18 06:02:28,52.0
2025-06-18 06:02:30,52.0
2025-06-18 06:02:32,52.1
2025-06-18 06:02:34,52.0
2025-06-18 06:02:36,52.0
2025-06-18 06:02:38,52.0
2025-06-18 06:02:40,52.0
2025-06-18 06:02:44,52.0
2025-06-18 06:02:44,52.1
2025-06-18 06:02:46,52.0
2025-06-18 06:02:48,52.0
2025-06-18 06:02:50,52.0
2025-06-18 06:02:52,52.0
2025-06-18 06:02:54,52.0
2025-06-18 06:02:58,52.0
2025-06-18 06:02:58,52.1
2025-06-18 06:03:01,52.0
2025-06-18 06:03:02,52.0
2025-06-18 06:03:04,52.1
2025-06-18 06:03:06,52.1
2025-06-18 06:03:08,52.0
2025-06-18 06:03:10,52.1
2025-06-18 06:03:12,52.1
2025-06-18 06:03:14,52.0
2025-06-18 06:03:16,52.1
2025-06-18 06:03:18,52.0
2025-06-18 06:03:20,52.1
2025-06-18 06:03:22,52.1
2025-06-18 06:03:25,52.1
2025-06-18 06:03:26,52.1
2025-06-18 06:03:28,52.0
2025-06-18 06:03:30,52.1
2025-06-18 06:03:32,52.0
2025-06-18 06:03:34,52.0
2025-06-18 06:03:37,52.0
2025-06-18 06:03:39,52.0
2025-06-18 06:03:41,52.1
2025-06-18 06:03:43,52.0
2025-06-18 06:03:44,52.0
2025-06-18 06:03:46,52.1
2025-06-18 06:03:48,52.0
2025-06-18 06:03:50,52.1
2025-06-18 06:03:52,52.1
2025-06-18 06:03:54,52.1
2025-06-18 06:03:56,52.1
2025-06-18 06:03:58,52.0
2025-06-18 06:04:00,52.0
2025-06-18 06:04:02,52.1
2025-06-18 06:04:04,52.0
2025-06-18 06:04:06,52.1
2025-06-18 06:04:08,52.0
2025-06-18 06:04:10,52.0
2025-06-18 06:04:14,52.1
2025-06-18 06:04:15,52.0
2025-06-18 06:04:16,52.1
2025-06-18 06:04:18,52.0
2025-06-18 06:04:20,52.0
2025-06-18 06:04:22,52.0
2025-06-18 06:04:24,52.1
2025-06-18 06:04:27,52.0
2025-06-18 06:04:28,52.0
2025-06-18 06:04:31,52.0
2025-06-18 06:04:32,52.0
2025-06-18 06:04:34,52.0
2025-06-18 06:04:36,52.1
2025-06-18 06:04:38,52.0
2025-06-18 06:04:40,52.0
2025-06-18 06:04:42,52.0
2025-06-18 06:04:46,52.0
2025-06-18 06:04:46,52.0
2025-06-18 06:04:49,52.0
