timestamp,humedad_suelo
2025-06-18 15:00:00,52.0
2025-06-18 15:00:02,52.0
2025-06-18 15:00:04,52.0
2025-06-18 15:00:06,53.0
2025-06-18 15:00:08,52.0
2025-06-18 15:00:10,52.0
2025-06-18 15:00:12,52.0
2025-06-18 15:00:14,52.0
2025-06-18 15:00:16,52.0
2025-06-18 15:00:18,52.0
2025-06-18 15:00:20,52.0
2025-06-18 15:00:22,52.0
2025-06-18 15:00:24,52.0
2025-06-18 15:00:26,52.0
2025-06-18 15:00:28,52.0
2025-06-18 15:00:30,52.0
2025-06-18 15:00:32,52.0
2025-06-18 15:00:34,52.0
2025-06-18 15:00:36,52.0
2025-06-18 15:00:38,52.0
2025-06-18 15:00:40,52.0
2025-06-18 15:00:42,52.0
2025-06-18 15:00:44,52.0
2025-06-18 15:00:46,52.0
2025-06-18 15:00:48,52.0
2025-06-18 15:00:50,53.0
2025-06-18 15:00:52,52.0
2025-06-18 15:00:54,52.0
2025-06-18 15:00:56,53.0
2025-06-18 15:00:58,52.0
2025-06-18 15:01:00,52.0
2025-06-18 15:01:02,52.0
2025-06-18 15:01:04,52.0
2025-06-18 15:01:06,52.0
2025-06-18 15:01:08,52.0
2025-06-18 15:01:10,52.0
2025-06-18 15:01:12,52.0
2025-06-18 15:01:14,52.0
2025-06-18 15:01:16,52.0
2025-06-18 15:01:18,52.0
2025-06-18 15:01:20,52.0
2025-06-18 15:01:22,52.0
2025-06-18 15:01:24,52.0
2025-06-18 15:01:26,52.0
2025-06-18 15:01:28,52.0
2025-06-18 15:01:30,52.0
2025-06-18 15:01:32,52.0
2025-06-18 15:01:34,52.0
2025-06-18 15:01:36,52.0
2025-06-18 15:01:38,52.0
2025-06-18 15:01:40,52.0
2025-06-18 15:01:42,52.0
2025-06-18 15:01:44,52.0
2025-06-18 15:01:46,52.0
2025-06-18 15:01:48,52.0
2025-06-18 15:01:50,52.0
2025-06-18 15:01:52,52.0
2025-06-18 15:01:54,52.0
2025-06-18 15:01:56,52.0
2025-06-18 15:01:58,52.0
2025-06-18 15:02:00,52.0
2025-06-18 15:02:02,52.0
2025-06-18 15:02:04,52.0
2025-06-18 15:02:06,52.0
2025-06-18 15:02:08,52.0
2025-06-18 15:02:10,52.0
2025-06-18 15:02:12,52.0
2025-06-18 15:02:14,52.0
2025-06-18 15:02:16,52.0
2025-06-18 15:02:18,52.0
2025-06-18 15:02:20,52.0
2025-06-18 15:02:22,52.0
2025-06-18 15:02:24,53.0
2025-06-18 15:02:26,52.0
2025-06-18 15:02:28,52.0
2025-06-18 15:02:30,52.0
2025-06-18 15:02:32,52.0
2025-06-18 15:02:34,52.0
2025-06-18 15:02:36,52.0
2025-06-18 15:02:38,52.0
2025-06-18 15:02:40,52.0
2025-06-18 15:02:42,53.0
2025-06-18 15:02:44,53.0
2025-06-18 15:02:46,52.0
2025-06-18 15:02:48,52.0
2025-06-18 15:02:50,52.0
2025-06-18 15:02:52,52.0
2025-06-18 15:02:54,52.0
2025-06-18 15:02:56,52.0
2025-06-18 15:02:58,52.0
2025-06-18 15:03:00,52.0
2025-06-18 15:03:02,52.0
2025-06-18 15:03:04,52.0
2025-06-18 15:03:06,52.0
2025-06-18 15:03:08,52.0
2025-06-18 15:03:10,52.0
2025-06-18 15:03:12,52.0
2025-06-18 15:03:14,52.0
2025-06-18 15:03:16,52.0
2025-06-18 15:03:18,52.0
2025-06-18 15:03:20,52.0
2025-06-18 15:03:22,52.0
2025-06-18 15:03:24,52.0
2025-06-18 15:03:26,52.0
2025-06-18 15:03:28,52.0
2025-06-18 15:03:30,52.0
2025-06-18 15:03:32,52.0
2025-06-18 15:03:34,52.0
2025-06-18 15:03:36,53.0
2025-06-18 15:03:38,52.0
2025-06-18 15:03:40,52.0
2025-06-18 15:03:42,52.0
2025-06-18 15:03:44,52.0
2025-06-18 15:03:46,52.0
2025-06-18 15:03:48,53.0
2025-06-18 15:03:50,52.0
2025-06-18 15:03:52,52.0
2025-06-18 15:03:54,52.0
2025-06-18 15:03:56,52.0
2025-06-18 15:03:58,53.0
2025-06-18 15:04:00,52.0
2025-06-18 15:04:02,52.0
2025-06-18 15:04:04,52.0
2025-06-18 15:04:06,52.0
2025-06-18 15:04:08,52.0
2025-06-18 15:04:10,52.0
2025-06-18 15:04:12,52.0
2025-06-18 15:04:14,52.0
2025-06-18 15:04:16,52.0
2025-06-18 15:04:18,52.0
2025-06-18 15:04:20,52.0
2025-06-18 15:04:22,52.0
2025-06-18 15:04:24,52.0
2025-06-18 15:04:26,52.0
2025-06-18 15:04:28,52.0
2025-06-18 15:04:30,52.0
2025-06-18 15:04:32,52.0
2025-06-18 15:04:34,52.0
2025-06-18 15:04:36,52.0
2025-06-18 15:04:38,52.0
2025-06-18 15:04:40,52.0
2025-06-18 15:04:42,52.0
2025-06-18 15:04:44,52.0
2025-06-18 15:04:46,52.0
2025-06-18 15:04:48,52.0
2025-06-18 15:04:50,52.0
2025-06-18 15:04:52,52.0
2025-06-18 15:04:54,52.0
2025-06-18 15:04:56,52.0
2025-06-18 15:04:58,52.0
2025-06-18 15:05:00,52.0
2025-06-18 15:05:02,52.0
2025-06-18 15:05:04,52.0
2025-06-18 15:05:06,53.0
2025-06-18 15:05:08,52.0
2025-06-18 15:05:10,52.0
2025-06-18 15:05:12,52.0
2025-06-18 15:05:14,52.0
2025-06-18 15:05:16,52.0
2025-06-18 15:05:18,52.0
2025-06-18 15:05:20,52.0
2025-06-18 15:05:22,52.0
2025-06-18 15:05:24,52.0
2025-06-18 15:05:27,52.0
2025-06-18 15:05:28,51.0
2025-06-18 15:05:30,52.0
2025-06-18 15:05:33,52.0
2025-06-18 15:05:34,52.0
2025-06-18 15:05:36,52.0
2025-06-18 15:05:38,53.0
2025-06-18 15:05:40,52.0
2025-06-18 15:05:42,52.0
2025-06-18 15:05:45,52.0
2025-06-18 15:05:46,52.0
2025-06-18 15:05:48,52.0
2025-06-18 15:05:50,52.0
2025-06-18 15:05:52,52.0
2025-06-18 15:05:54,53.0
2025-06-18 15:05:57,52.0
2025-06-18 15:05:58,52.0
2025-06-18 15:06:00,52.0
2025-06-18 15:06:03,52.0
2025-06-18 15:06:04,52.0
2025-06-18 15:06:06,52.0
2025-06-18 15:06:09,53.0
2025-06-18 15:06:10,53.0
2025-06-18 15:06:12,52.0
2025-06-18 15:06:15,52.0
2025-06-18 15:06:16,52.0
2025-06-18 15:06:18,52.0
2025-06-18 15:06:21,52.0
2025-06-18 15:06:22,52.0
2025-06-18 15:06:24,52.0
2025-06-18 15:06:27,53.0
2025-06-18 15:06:28,52.0
2025-06-18 15:06:30,52.0
2025-06-18 15:06:33,52.0
2025-06-18 15:06:34,52.0
2025-06-18 15:06:36,52.0
2025-06-18 15:06:39,52.0
2025-06-18 15:06:40,52.0
2025-06-18 15:06:43,52.0
2025-06-18 15:06:45,52.0
2025-06-18 15:06:46,52.0
2025-06-18 15:06:49,52.0
2025-06-18 15:06:50,52.0
2025-06-18 15:06:52,52.0
2025-06-18 15:06:55,52.0
2025-06-18 15:06:56,52.0
2025-06-18 15:06:58,52.0
2025-06-18 15:07:01,52.0
2025-06-18 15:07:02,52.0
2025-06-18 15:07:04,52.0
2025-06-18 15:07:07,52.0
2025-06-18 15:07:08,52.0
2025-06-18 15:07:10,52.0
2025-06-18 15:07:13,52.0
2025-06-18 15:07:14,52.0
2025-06-18 15:07:17,52.0
2025-06-18 15:07:18,52.0
2025-06-18 15:07:20,53.0
2025-06-18 15:07:23,52.0
2025-06-18 15:07:24,52.0
2025-06-18 15:07:26,52.0
2025-06-18 15:07:29,52.0
2025-06-18 15:07:30,52.0
2025-06-18 15:07:32,52.0
2025-06-18 15:07:35,52.0
2025-06-18 15:07:36,52.0
2025-06-18 15:07:38,52.0
2025-06-18 15:07:41,53.0
2025-06-18 15:07:42,52.0
2025-06-18 15:07:44,52.0
2025-06-18 15:07:47,52.0
2025-06-18 15:07:48,52.0
2025-06-18 15:07:50,52.0
2025-06-18 15:07:53,52.0
2025-06-18 15:07:54,52.0
2025-06-18 15:07:56,52.0
2025-06-18 15:07:59,53.0
2025-06-18 15:08:00,52.0
2025-06-18 15:08:03,52.0
2025-06-18 15:08:04,52.0
2025-06-18 15:08:06,52.0
2025-06-18 15:08:08,52.0
2025-06-18 15:08:11,52.0
2025-06-18 15:08:12,52.0
2025-06-18 15:08:14,52.0
2025-06-18 15:08:17,52.0
2025-06-18 15:08:18,52.0
2025-06-18 15:08:20,53.0
2025-06-18 15:08:23,52.0
2025-06-18 15:08:24,52.0
2025-06-18 15:08:27,52.0
2025-06-18 15:08:29,52.0
2025-06-18 15:08:30,52.0
2025-06-18 15:08:33,52.0
2025-06-18 15:08:34,52.0
