timestamp,humedad_suelo
2025-06-18 13:09:18,51.0
2025-06-18 13:09:20,51.0
2025-06-18 13:09:22,52.0
2025-06-18 13:09:24,51.0
2025-06-18 13:09:26,52.0
2025-06-18 13:09:28,51.0
2025-06-18 13:09:30,52.0
2025-06-18 13:09:32,52.0
2025-06-18 13:09:34,51.0
2025-06-18 13:09:36,51.0
2025-06-18 13:09:38,51.0
2025-06-18 13:09:40,51.0
2025-06-18 13:09:42,51.0
2025-06-18 13:09:45,51.0
2025-06-18 13:09:47,51.0
2025-06-18 13:09:49,52.0
2025-06-18 13:09:51,51.0
2025-06-18 13:09:54,51.0
2025-06-18 13:09:54,51.0
2025-06-18 13:09:56,51.0
2025-06-18 13:09:58,52.0
2025-06-18 13:10:00,51.0
2025-06-18 13:10:02,51.0
2025-06-18 13:10:05,51.0
2025-06-18 13:10:07,52.0
2025-06-18 13:10:08,51.0
2025-06-18 13:10:11,51.0
2025-06-18 13:10:14,51.0
2025-06-18 13:10:16,52.0
2025-06-18 13:10:17,52.0
2025-06-18 13:10:18,51.0
2025-06-18 13:10:20,51.0
2025-06-18 13:10:22,51.0
2025-06-18 13:10:25,51.0
2025-06-18 13:10:26,51.0
2025-06-18 13:10:28,51.0
2025-06-18 13:10:30,52.0
2025-06-18 13:10:32,52.0
2025-06-18 13:10:38,52.0
2025-06-18 13:10:42,51.0
2025-06-18 13:10:42,51.0
2025-06-18 13:10:42,52.0
2025-06-18 13:10:47,51.0
2025-06-18 13:10:47,51.0
2025-06-18 13:10:47,51.0
2025-06-18 13:10:48,51.0
2025-06-18 13:10:50,51.0
2025-06-18 13:10:52,51.0
2025-06-18 13:10:54,51.0
2025-06-18 13:10:57,51.0
2025-06-18 13:10:58,51.0
2025-06-18 13:11:00,51.0
2025-06-18 13:11:02,51.0
2025-06-18 13:11:04,52.0
2025-06-18 13:11:07,52.0
2025-06-18 13:11:09,51.0
2025-06-18 13:11:10,51.0
2025-06-18 13:11:13,52.0
2025-06-18 13:11:16,51.0
